age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
31,2,178615,2,13,2,9,0,4,1,0,0,40,37,0
29,2,158096,2,13,4,6,1,4,1,0,0,40,37,0
23,2,325596,2,13,4,12,1,4,1,0,0,40,37,0
31,2,120461,1,10,4,3,1,4,0,0,0,50,37,0
22,2,125010,2,13,4,9,1,4,0,0,0,30,37,0
67,2,268781,2,13,2,0,0,4,1,0,1510,8,37,0
46,2,36020,2,13,2,0,0,4,1,0,0,40,37,0
35,2,433682,2,13,4,12,1,2,1,0,0,40,37,0
32,1,349148,6,12,2,2,0,4,1,0,0,40,37,1
44,3,148805,0,9,0,7,4,4,0,0,0,33,37,0
24,2,285775,2,13,4,0,1,4,1,0,0,40,37,0
46,1,126524,2,13,2,9,5,4,0,0,1902,40,37,1
52,2,270221,2,13,2,9,0,4,1,15024,0,44,37,1
24,2,117222,0,9,0,5,3,4,1,0,0,40,37,0
31,2,118941,0,9,4,0,3,4,0,0,0,35,37,0
59,2,172667,0,9,2,13,0,4,1,0,0,40,37,0
35,2,241306,0,9,2,6,0,4,1,5013,0,40,37,0
33,5,292317,10,5,2,4,0,4,1,0,0,40,37,0
34,2,182918,2,13,2,11,0,4,1,7298,0,46,37,1
76,4,106430,10,5,2,4,0,4,1,0,0,40,37,0
33,2,377692,6,12,4,12,1,4,1,0,0,40,37,0
47,2,284907,0,9,2,3,0,4,1,0,0,40,37,0
65,0,190160,1,10,6,0,1,4,1,0,1944,20,29,0
65,3,226215,2,13,4,3,1,4,1,0,0,40,37,0
45,2,169324,10,5,0,7,4,2,0,0,0,40,13,0
22,2,191460,7,6,4,11,4,2,0,0,0,40,37,0
36,4,219155,1,10,2,11,0,4,1,0,0,50,37,1
64,4,198466,0,9,6,11,1,4,0,0,0,70,37,0
47,2,255965,9,15,2,9,0,4,1,15024,0,50,37,1
25,2,290441,6,12,4,0,1,2,0,0,0,40,37,0
44,0,206927,2,13,2,3,0,4,1,7688,0,40,37,1
66,3,165609,1,10,2,11,0,4,1,0,0,50,37,0
33,3,206609,0,9,4,2,3,4,1,0,1876,50,37,0
64,2,211846,7,6,2,10,0,4,1,0,0,40,37,0
17,2,102446,11,8,4,5,3,4,1,0,0,35,37,0
26,2,114483,0,9,4,2,3,4,1,0,0,40,37,0
43,2,199657,0,9,5,0,4,4,0,0,0,20,37,0
40,2,192878,7,6,0,6,1,4,1,0,0,40,37,0
43,2,346081,9,15,2,9,0,4,1,15024,0,50,37,1
24,2,26668,2,13,2,0,5,4,0,0,0,40,31,0
68,1,159643,0,9,2,0,0,4,1,0,0,15,37,0
21,2,142875,7,6,2,11,0,4,1,0,0,44,37,0
36,2,163380,7,6,4,5,3,4,1,0,0,40,37,0
48,2,162187,2,13,2,3,0,4,1,0,0,48,37,1
32,2,153353,0,9,2,2,0,4,1,0,0,40,37,1
75,3,134414,1,10,2,11,0,4,1,0,0,50,37,0
25,2,39212,2,13,2,3,0,4,1,0,0,40,37,0
42,2,344060,0,9,2,11,0,4,1,7298,0,40,22,1
17,1,140240,5,7,4,0,3,4,0,0,0,20,37,0
32,2,285946,2,13,4,3,1,4,0,0,0,50,37,0
34,2,216645,0,9,2,6,0,4,1,0,0,40,37,1
54,2,54065,8,4,0,6,1,2,1,0,0,40,37,0
24,2,44159,11,8,4,7,2,3,1,0,0,40,5,0
46,2,188729,6,12,4,2,1,2,0,0,0,50,37,0
56,1,277203,2,13,2,10,0,4,1,0,0,40,37,1
39,2,153949,0,9,2,7,0,4,1,0,0,30,37,0
46,0,269890,2,13,2,3,0,2,1,0,0,40,37,0
35,0,61518,0,9,2,9,0,4,1,0,0,60,37,0
39,2,176050,1,10,2,3,0,4,1,0,1848,47,37,1
25,2,202700,0,9,4,11,4,4,0,0,0,35,37,0
18,2,477083,5,7,4,11,1,4,1,0,0,30,37,0
50,2,221532,0,9,2,2,0,4,1,0,0,40,37,1
43,2,282155,6,12,0,9,1,4,0,4650,0,40,37,0
38,2,365307,0,9,5,0,1,4,0,0,0,32,37,0
26,2,248776,1,10,4,0,1,4,0,0,0,40,37,0
48,2,166863,3,14,2,3,0,4,1,0,0,40,37,1
42,2,191149,0,9,2,11,5,4,0,0,0,40,37,1
22,2,126822,7,6,4,11,3,4,0,0,0,30,37,0
20,2,281743,1,10,4,7,3,4,1,0,0,50,37,0
27,2,212041,2,13,4,2,1,4,1,0,0,50,37,0
31,2,264351,8,4,4,6,3,4,1,0,0,40,24,0
54,2,117198,0,9,6,0,4,2,0,0,0,40,37,0
38,2,202937,6,12,2,0,5,4,0,0,0,40,37,1
51,2,96062,0,9,2,13,0,4,1,0,0,40,37,0
54,4,99902,1,10,2,2,0,4,1,0,0,40,19,1
54,2,76268,0,9,6,3,1,4,0,0,0,80,37,0
64,2,200517,0,9,2,0,0,4,1,0,0,39,37,0
52,2,403027,0,9,2,11,0,4,1,0,0,50,37,0
34,4,201292,4,11,2,4,0,4,1,0,0,50,37,0
39,4,360814,11,8,2,2,0,4,1,0,0,50,37,0
51,2,155574,0,9,2,2,0,4,1,0,0,40,37,1
48,2,135525,1,10,6,0,4,4,0,0,0,40,37,1
42,4,24763,2,13,0,2,1,4,1,0,0,65,37,0
38,3,184456,0,9,2,11,0,4,1,0,0,55,20,1
40,2,30412,2,13,4,9,1,4,0,0,0,40,37,0
37,5,93225,6,12,2,3,0,4,1,0,0,45,37,0
60,4,359988,1,10,2,7,5,4,0,0,0,12,37,0
60,4,122314,0,9,2,4,0,4,1,0,0,65,37,0
59,0,51662,0,9,6,0,4,4,0,0,0,40,37,0
30,2,137991,4,11,4,7,1,4,0,0,0,41,37,0
47,5,119458,0,9,2,10,0,0,1,0,0,40,37,0
42,2,208068,2,13,2,0,0,3,1,7298,0,40,24,1
32,2,219553,5,7,2,2,0,4,1,0,0,60,37,0
23,2,308924,0,9,2,2,2,4,1,0,0,40,37,0
27,2,169748,0,9,0,5,1,4,1,0,0,40,37,0
55,2,164970,0,9,2,7,0,2,1,0,0,38,37,0
39,2,190987,4,11,0,0,4,4,0,0,0,50,37,0
33,2,250804,2,13,2,3,0,4,1,0,0,50,8,0
30,2,85374,1,10,4,5,1,4,1,0,0,45,37,0
81,2,39667,0,9,2,13,0,2,1,0,0,20,37,0
41,2,84817,4,11,0,9,4,4,0,3887,0,40,37,0
38,2,227615,5,7,2,2,0,4,1,0,0,40,24,0
54,2,155737,2,13,0,11,1,4,0,8614,0,40,37,1
38,2,133935,0,9,2,2,0,4,1,0,0,41,7,1
22,0,316438,0,9,4,9,3,4,1,0,0,35,37,0
44,2,107433,1,10,2,11,0,4,1,0,0,55,37,1
36,5,28572,1,10,4,5,1,4,1,0,0,38,37,0
32,4,291414,12,16,2,9,0,4,1,0,0,35,37,1
22,2,202153,1,10,4,7,3,4,0,0,0,40,37,0
45,2,324655,2,13,4,9,1,4,1,0,0,40,37,0
32,4,27207,5,7,2,4,0,4,1,0,0,80,37,0
30,2,184435,0,9,4,0,1,2,1,0,0,40,37,0
34,2,122749,1,10,2,5,0,4,1,0,0,32,37,0
36,2,181146,3,14,2,9,0,1,1,0,0,40,17,0
21,2,225311,0,9,0,6,1,4,0,0,0,40,37,0
40,4,33474,3,14,2,11,0,4,1,0,0,60,37,0
42,2,126319,0,9,4,0,3,4,0,0,0,35,37,0
52,2,247806,3,14,2,3,0,4,1,15024,0,50,37,1
50,2,85815,4,11,0,9,1,1,1,0,0,38,37,1
48,2,204629,2,13,2,9,0,4,1,0,0,40,37,1
63,2,195540,4,11,0,3,1,2,1,0,1408,40,37,0
27,2,113866,0,9,4,7,1,4,0,0,0,30,37,0
31,2,114691,5,7,4,2,1,4,1,0,0,40,19,0
45,2,310260,1,10,2,13,0,4,1,0,0,60,37,1
35,2,189922,4,11,2,12,0,4,1,0,0,52,37,1
54,2,249949,1,10,0,6,1,2,0,0,0,40,37,0
51,2,123429,0,9,2,2,0,4,1,15024,0,40,37,1
71,2,99549,13,3,2,3,0,4,1,0,0,40,37,0
50,2,98954,1,10,2,4,0,4,1,0,0,40,37,1
36,2,49794,0,9,2,2,0,4,1,0,0,45,37,0
38,2,129764,1,10,0,11,4,4,1,1506,0,50,37,0
29,2,189702,2,13,4,9,1,4,1,10520,0,50,37,1
59,4,78020,8,4,2,3,0,4,1,0,0,40,37,0
27,2,182843,0,9,0,7,4,4,1,0,0,40,37,0
42,2,53956,0,9,2,5,0,4,1,0,0,40,37,0
31,5,223376,2,13,4,0,4,2,0,0,0,40,37,0
44,0,151933,1,10,2,0,0,4,1,0,1485,40,37,1
47,2,100931,3,14,0,9,1,4,1,0,0,45,37,0
23,2,442478,1,10,4,13,3,4,1,0,0,15,37,0
24,2,153082,0,9,4,7,1,4,1,0,0,35,37,0
46,2,182414,12,16,2,9,0,4,1,0,0,55,37,1
35,1,217926,1,10,2,9,0,2,1,0,0,40,37,0
36,2,176536,1,10,5,0,2,0,0,0,0,42,37,0
37,2,237943,4,11,2,2,0,4,1,0,0,50,29,0
20,2,117789,1,10,4,11,3,4,0,0,0,10,37,0
59,2,113838,2,13,6,9,1,4,0,4650,0,37,37,0
17,2,278414,5,7,4,7,3,4,1,0,0,15,37,0
36,2,122493,0,9,2,2,0,4,1,0,0,40,37,0
57,2,110820,0,9,2,2,0,4,1,0,0,40,37,1
28,2,106141,0,9,2,2,0,4,1,99999,0,40,37,1
43,4,215896,1,10,2,6,5,4,0,0,0,50,37,0
50,0,169078,0,9,2,3,0,4,1,4386,0,40,37,1
69,4,227906,0,9,2,2,0,4,1,3456,0,30,10,0
57,2,61298,13,3,5,6,2,4,0,0,0,40,6,0
49,2,184285,0,9,2,0,0,4,1,0,0,40,37,1
48,2,64156,1,10,2,3,0,4,1,0,0,45,37,0
61,2,56248,14,2,2,6,0,4,1,0,0,60,37,1
51,2,171275,8,4,0,7,1,3,1,0,0,40,27,0
41,2,123490,4,11,2,12,0,4,1,0,0,40,37,1
40,2,51233,2,13,0,6,4,4,0,0,0,38,37,0
36,2,353263,2,13,0,0,4,4,0,0,0,40,37,0
17,2,262031,11,8,4,7,2,4,1,0,0,20,37,0
50,2,334421,9,15,4,9,2,1,0,0,1590,25,2,0
24,2,200153,4,11,4,0,3,4,0,0,0,40,37,0
29,0,360186,0,9,4,7,4,4,1,0,0,40,37,0
20,2,368832,1,10,4,7,1,4,0,0,0,25,37,0
36,2,359131,1,10,4,3,1,4,0,0,0,50,37,0
35,4,295279,2,13,0,11,1,4,1,0,0,37,37,0
34,2,378272,0,9,2,6,0,4,1,0,0,40,37,0
18,2,150817,5,7,4,11,3,4,0,0,0,20,37,0
40,4,145246,1,10,0,9,3,4,1,0,0,40,37,0
51,2,185490,0,9,0,11,1,4,0,0,0,40,37,0
29,2,217424,3,14,4,3,1,4,0,0,0,50,37,1
24,2,190483,0,9,4,0,3,4,0,0,0,40,37,0
50,4,391016,6,12,2,2,0,4,1,0,0,50,37,0
38,2,30509,4,11,2,9,5,4,0,3908,0,50,37,0
28,2,267661,2,13,4,12,1,4,1,0,0,45,37,0
57,2,197369,0,9,2,10,0,4,1,0,0,40,37,0
49,4,393691,1,10,2,9,0,4,1,0,0,40,37,1
46,2,168441,1,10,2,2,0,4,1,0,0,45,37,1
47,3,85109,12,16,2,9,0,4,1,0,0,50,37,0
22,2,190457,7,6,4,7,1,4,0,0,0,35,37,0
37,4,289430,7,6,2,2,0,4,1,0,0,40,24,0
39,2,166697,0,9,4,6,3,4,0,0,0,35,37,0
24,1,310355,2,13,2,9,0,4,1,0,0,20,10,0
31,2,300828,0,9,4,5,1,2,1,0,0,30,37,0
20,2,188923,1,10,4,7,3,4,0,0,0,37,37,0
36,2,167482,1,10,2,2,0,4,1,0,0,40,37,1
29,2,114968,4,11,2,9,0,4,1,0,0,40,37,0
42,2,102988,3,14,2,9,0,4,1,0,0,55,6,1
67,1,330144,4,11,2,10,0,4,1,0,0,18,37,0
47,2,362654,3,14,2,9,0,4,1,0,0,40,37,1
35,2,179481,2,13,2,3,0,4,1,0,0,60,37,1
42,2,204817,2,13,2,7,0,2,1,0,0,35,37,0
32,2,172402,1,10,4,0,4,3,0,0,0,40,37,0
44,2,54611,0,9,2,2,0,4,1,0,0,40,37,0
42,5,179151,1,10,2,4,0,4,1,0,0,40,37,0
17,2,30829,5,7,4,7,3,4,0,0,0,12,37,0
50,2,474229,0,9,0,6,3,4,1,0,0,40,37,0
46,4,246981,2,13,4,9,1,2,1,0,0,23,37,0
39,2,271610,0,9,2,13,0,4,1,0,0,60,37,1
25,2,179138,0,9,2,2,0,4,1,0,0,40,37,0
19,1,268722,1,10,4,11,2,4,0,0,0,20,37,0
46,2,111410,5,7,2,2,0,4,1,0,0,40,37,0
37,1,125550,2,13,2,9,5,4,0,7688,0,40,37,1
24,2,51985,0,9,4,11,3,4,1,0,0,40,37,0
45,2,302584,2,13,0,11,1,4,1,0,0,40,37,0
90,0,311184,3,14,0,9,1,4,1,0,0,99,37,0
45,1,133969,2,13,2,13,0,1,1,0,0,40,35,0
41,1,214242,1,10,2,10,0,4,1,0,1902,72,37,1
29,2,372149,0,9,2,0,0,4,1,0,0,35,37,0
53,2,203967,0,9,4,0,1,4,1,0,0,40,37,0
45,3,139268,2,13,2,11,0,4,1,0,0,60,37,1
38,2,349198,6,12,2,12,0,4,1,0,0,21,37,1
43,2,222756,6,12,2,3,0,4,1,0,2002,44,37,0
53,1,196395,2,13,2,9,0,2,1,0,0,40,37,1
22,2,316304,1,10,4,4,3,4,1,0,0,50,37,0
44,2,347653,4,11,2,3,0,4,1,0,0,50,10,0
40,2,176063,2,13,2,3,0,4,1,0,1977,60,37,1
67,2,176835,1,10,0,3,1,4,0,0,0,40,37,0
58,2,144092,3,14,2,9,0,4,1,0,0,35,37,1
23,2,148709,2,13,4,0,1,4,0,0,0,38,37,0
31,0,194141,4,11,2,5,0,4,1,0,0,40,37,0
28,3,215423,0,9,4,3,1,4,0,0,0,70,37,0
52,4,128378,5,7,2,2,0,4,1,0,0,40,37,0
23,2,34431,0,9,4,6,1,4,0,0,0,40,37,0
21,2,180690,0,9,4,6,3,4,1,0,0,40,37,0
28,2,142712,2,13,2,3,0,4,1,0,1902,57,37,1
43,5,185619,3,14,2,9,0,0,1,0,0,35,37,1
36,4,358373,2,13,4,9,1,2,0,0,0,30,37,0
27,2,81648,2,13,2,2,0,4,1,0,0,40,37,0
56,2,244580,0,9,2,13,0,4,1,0,0,40,37,1
31,2,184570,0,9,4,0,1,4,0,0,0,40,37,0
39,5,210150,3,14,4,10,1,4,0,0,0,40,37,0
22,1,212213,1,10,4,0,3,2,0,0,0,40,37,0
37,2,182148,2,13,4,7,1,4,1,0,0,39,37,0
29,2,55390,0,9,2,2,0,4,1,0,0,40,37,1
58,2,66788,0,9,5,6,4,4,1,0,0,40,30,0
43,0,265604,0,9,2,2,0,2,1,0,0,40,37,0
21,2,110677,1,10,2,7,2,4,0,0,0,30,37,0
34,2,320077,2,13,0,9,1,4,0,0,0,50,37,1
56,2,201817,0,9,6,6,1,2,0,0,0,40,37,0
43,2,142725,0,9,2,7,0,4,1,0,1887,80,37,1
44,4,53956,1,10,2,4,0,4,1,0,0,45,37,0
45,5,116892,6,12,0,0,4,2,0,0,0,40,37,0
33,2,34572,0,9,2,11,0,4,1,0,0,40,37,0
40,5,287008,0,9,2,10,0,4,1,0,0,40,37,0
66,1,30740,1,10,6,0,1,4,0,0,0,20,37,0
27,2,162104,8,4,4,8,3,4,0,0,0,30,37,0
65,2,237024,14,2,2,7,0,4,1,0,0,35,24,0
20,2,228306,0,9,4,12,3,4,0,0,0,32,37,0
18,2,127388,5,7,4,7,3,4,0,0,0,20,37,0
45,2,72393,2,13,3,9,4,4,0,0,0,38,37,0
55,3,160813,0,9,5,11,1,4,0,0,0,60,37,0
43,2,255586,0,9,0,6,4,4,1,0,0,40,37,0
21,2,342575,1,10,4,11,3,2,0,0,0,35,37,0
28,2,181466,0,9,4,6,3,4,1,0,0,40,37,0
23,2,234108,6,12,4,6,4,4,1,0,0,40,37,0
28,2,66414,2,13,2,9,0,4,1,0,0,40,37,0
21,2,227307,0,9,2,0,5,4,0,0,0,43,37,1
23,2,157145,0,9,5,6,1,4,1,0,0,40,37,0
63,2,252457,0,9,6,3,1,4,1,0,0,40,37,0
60,0,142769,1,10,2,2,0,4,1,0,0,40,37,1
32,2,49539,1,10,4,7,1,4,0,3674,0,40,37,0
33,2,249438,0,9,4,7,3,2,0,0,0,40,37,0
30,2,289293,11,8,2,2,0,4,1,3908,0,40,5,0
68,4,198884,0,9,2,2,0,4,1,0,0,25,37,0
53,1,229259,6,12,2,12,0,4,1,0,0,45,37,1
36,2,289223,1,10,2,0,5,4,0,0,1848,40,37,1
23,2,42401,2,13,4,3,1,4,1,0,0,50,37,0
26,2,295055,0,9,4,6,3,2,1,0,0,40,37,0
42,5,214781,2,13,4,9,4,4,1,0,1876,38,37,0
20,2,95552,0,9,4,11,3,4,1,0,0,40,37,0
53,2,308764,0,9,0,0,1,4,0,0,0,45,37,0
36,2,185394,0,9,4,0,4,4,0,0,0,40,37,0
47,2,358382,1,10,5,9,1,2,1,0,0,40,37,0
35,2,195946,6,12,2,7,0,1,1,0,0,40,35,0
32,2,296897,2,13,4,9,3,2,0,0,0,40,37,0
41,4,230961,9,15,2,9,0,4,1,0,0,45,37,1
22,2,169022,0,9,4,3,1,4,0,0,0,48,37,0
28,2,209301,0,9,2,13,0,4,1,0,1848,40,37,1
42,2,252058,0,9,2,6,0,4,1,0,0,40,37,0
51,4,30012,1,10,2,11,0,4,1,0,0,50,37,1
33,2,202046,2,13,2,3,0,4,1,0,0,45,37,1
22,2,52262,1,10,2,11,0,4,1,0,0,45,37,0
60,2,96660,0,9,0,11,2,4,0,0,0,33,37,0
50,4,200618,3,14,2,3,0,4,1,0,0,60,37,1
58,2,177368,0,9,2,2,0,4,1,3137,0,16,37,0
22,2,311311,1,10,4,7,1,4,1,0,0,60,37,0
47,5,142856,3,14,2,9,0,4,1,0,0,45,37,1
28,2,134890,2,13,4,11,3,4,1,0,1974,50,37,0
38,3,179579,12,16,2,3,0,4,1,0,0,60,37,1
67,5,173623,2,13,2,9,0,4,1,4931,0,30,37,0
76,3,99328,2,13,2,4,0,4,1,6514,0,40,37,1
41,1,224799,3,14,2,9,0,4,1,0,0,55,37,1
57,3,231781,3,14,2,3,0,4,1,0,0,50,37,1
22,2,41763,1,10,4,9,1,4,1,0,0,40,37,0
38,1,51240,2,13,2,9,0,4,1,0,0,45,37,0
30,2,206923,6,12,2,3,5,3,0,0,1977,40,37,1
30,3,132601,2,13,2,2,0,4,1,0,0,40,37,1
27,2,357348,0,9,4,0,1,4,0,2202,0,40,37,0
22,2,150683,0,9,4,13,3,4,1,0,0,20,37,0
40,3,188615,5,7,2,3,0,4,1,15024,0,20,37,1
73,2,159007,2,13,0,4,2,4,0,0,0,12,37,0
23,2,130959,2,13,2,9,0,4,1,2407,0,6,1,0
51,2,158746,2,13,2,3,0,4,1,0,1902,60,37,1
29,2,498833,0,9,2,0,5,4,0,0,0,40,25,0
46,2,193188,3,14,4,3,4,4,1,0,0,40,37,0
29,3,136277,0,9,4,3,1,2,0,0,0,16,37,0
34,2,137991,2,13,4,11,3,4,0,0,0,35,37,0
38,4,187098,3,14,4,9,1,4,0,0,0,48,37,0
62,2,176839,12,16,4,3,1,4,1,0,0,50,37,1
30,5,185384,0,9,0,7,4,4,0,0,0,50,37,0
20,2,87867,1,10,4,12,3,4,1,0,0,40,37,0
40,2,111779,5,7,0,7,4,2,0,0,0,36,37,0
37,1,185556,0,9,5,10,1,4,1,0,1980,35,37,0
56,2,59469,8,4,2,2,0,4,1,0,0,40,1,0
63,2,164435,1,10,2,9,0,4,1,0,0,50,37,0
25,2,259336,0,9,4,7,3,4,1,0,0,40,27,0
40,4,277488,0,9,5,2,3,4,1,0,0,40,37,0
53,2,104258,7,6,2,2,0,4,1,0,0,40,37,0
23,2,141427,2,13,4,3,1,2,0,0,0,40,37,0
32,2,267052,7,6,4,4,4,2,0,0,0,40,37,0
33,2,114764,1,10,0,7,1,4,0,0,0,40,37,0
50,1,151143,0,9,4,0,3,4,0,0,0,40,37,0
37,2,176357,1,10,0,6,1,4,1,0,0,40,37,0
29,2,190303,2,13,0,9,1,4,1,2463,0,15,37,0
28,2,220692,1,10,4,0,3,2,0,0,0,40,37,0
46,2,181970,1,10,2,2,0,4,1,0,0,40,37,1
42,2,263339,0,9,2,2,0,4,1,5178,0,40,37,1
21,4,83704,10,5,4,11,3,4,1,0,0,30,37,0
24,2,324960,6,12,4,0,1,4,1,0,0,30,37,0
53,2,96062,10,5,0,2,1,4,1,0,0,50,37,0
54,2,96678,0,9,2,2,0,4,1,0,0,45,37,0
36,2,33435,4,11,0,11,4,4,0,0,0,40,37,0
52,4,399008,0,9,2,13,0,2,1,5013,0,40,37,0
71,2,159722,0,9,6,0,4,4,0,0,0,25,37,0
36,2,225172,0,9,2,2,0,4,1,0,0,40,37,0
52,2,135033,8,4,2,5,0,4,1,0,0,40,6,0
38,2,179671,0,9,2,10,0,4,1,0,0,48,37,0
56,2,182460,2,13,0,3,1,4,1,0,0,40,37,0
52,2,231196,0,9,2,11,0,4,1,0,0,40,37,1
55,2,181974,1,10,0,0,1,4,0,0,0,40,37,0
31,2,326104,2,13,2,4,0,4,1,0,0,45,37,0
51,3,126850,0,9,2,13,0,4,1,0,0,65,37,0
23,2,33644,2,13,4,7,1,4,0,0,0,50,37,0
40,2,92649,6,12,0,0,4,4,0,0,0,40,37,0
20,2,353696,1,10,4,0,3,4,1,0,0,28,37,0
36,2,238342,1,10,0,0,1,4,1,0,0,40,37,0
22,2,882849,2,13,4,7,3,4,1,0,0,35,37,0
49,3,318280,2,13,2,11,0,4,1,0,0,55,37,1
35,2,151322,2,13,2,3,0,4,1,15024,0,55,37,1
31,3,111567,2,13,2,3,0,4,1,0,0,40,37,0
43,2,279996,0,9,4,2,3,4,1,0,0,20,37,0
48,2,103743,1,10,2,13,0,4,1,0,2002,70,37,0
53,2,30846,0,9,4,5,3,4,1,0,0,40,37,0
26,2,191393,0,9,4,0,4,2,1,0,1380,40,37,0
35,5,140564,1,10,2,12,0,4,1,5013,0,40,37,0
37,0,243177,1,10,4,0,1,2,0,0,0,40,37,0
55,1,104996,0,9,2,2,0,4,1,0,0,15,37,0
27,1,191202,0,9,4,7,3,4,1,0,0,45,37,0
47,2,247379,0,9,4,5,1,4,1,0,0,45,37,0
44,2,96129,2,13,2,3,0,4,1,0,0,40,37,1
24,2,125031,0,9,2,11,0,4,1,0,0,45,37,0
23,2,183772,6,12,4,0,2,4,0,0,0,70,37,0
37,2,78488,0,9,4,7,1,4,0,0,0,32,37,0
32,4,121058,0,9,2,4,0,4,1,0,0,60,37,0
43,2,84673,3,14,0,3,1,4,0,0,0,38,37,1
30,2,172830,2,13,4,0,1,4,0,3325,0,40,37,0
36,2,307520,2,13,2,3,5,1,0,0,0,40,28,1
21,2,327797,1,10,0,11,1,4,0,0,0,40,37,0
40,2,108945,0,9,0,0,4,4,0,0,0,32,37,0
52,2,164473,0,9,2,7,5,4,0,0,0,38,37,0
40,2,144778,2,13,3,11,1,4,1,0,0,40,37,1
54,2,69477,3,14,2,9,0,4,1,0,1902,60,37,1
45,2,137946,2,13,0,11,1,4,1,0,0,50,37,0
28,2,167737,2,13,6,7,3,4,1,0,1974,50,37,0
31,2,140206,0,9,2,6,0,4,1,0,0,40,37,1
42,3,272551,2,13,0,12,1,4,0,0,1564,60,37,1
24,2,114939,4,11,2,0,5,4,0,0,0,40,37,0
45,1,265477,3,14,2,9,0,4,1,0,0,40,9,1
51,1,252029,12,16,0,9,1,4,0,0,0,45,37,1
29,3,263786,2,13,4,11,1,4,1,0,0,40,37,1
35,2,397877,0,9,4,13,1,4,1,0,0,40,37,0
24,2,316438,13,3,4,6,2,4,1,0,0,40,24,0
34,1,283921,0,9,2,0,0,4,1,0,0,40,37,0
29,2,199903,0,9,4,7,3,4,0,0,0,20,37,0
42,2,339814,2,13,2,9,0,4,1,0,0,40,37,1
33,2,174215,2,13,4,3,1,4,0,0,0,55,37,1
32,2,124420,0,9,4,6,1,4,1,0,0,40,37,0
34,2,289228,3,14,2,3,5,4,0,15024,0,45,37,1
27,2,200610,0,9,2,6,0,4,1,2580,0,40,37,0
36,2,140327,0,9,2,11,5,4,0,7298,0,35,37,1
39,1,86643,1,10,2,10,0,4,1,0,0,48,37,0
33,2,226624,0,9,2,6,0,4,1,0,0,40,37,0
48,2,365516,0,9,0,7,1,4,0,0,0,35,37,0
27,2,153288,1,10,2,13,0,4,1,0,0,40,37,0
28,3,160731,0,9,4,2,1,4,1,0,0,40,37,0
17,2,230999,5,7,4,7,3,4,0,0,0,16,37,0
38,2,453663,0,9,2,2,0,4,1,0,0,44,37,0
28,2,250967,0,9,2,2,0,4,1,2105,0,40,37,0
41,0,149102,0,9,4,5,1,4,1,0,1980,40,37,0
42,2,226452,10,5,4,6,2,4,0,0,0,40,24,0
36,2,34378,8,4,4,6,4,4,1,0,0,60,37,0
37,1,177277,3,14,2,9,0,4,1,0,0,40,37,1
38,1,316470,2,13,2,9,0,4,1,0,0,40,37,1
55,1,293104,1,10,2,9,0,4,1,0,0,40,37,0
36,2,101318,1,10,3,9,1,1,0,0,0,40,2,1
52,2,131662,2,13,0,0,4,4,0,0,0,45,37,0
20,2,163333,0,9,4,5,3,4,0,0,0,20,37,0
43,2,71738,1,10,2,2,0,4,1,0,0,40,37,1
35,2,141276,0,9,4,6,4,2,0,0,0,40,37,0
61,2,242552,13,3,2,6,5,4,0,0,0,37,14,0
30,2,246439,6,12,2,9,0,4,1,0,0,60,37,0
38,0,81232,2,13,2,9,0,4,1,0,0,40,37,1
31,2,157568,1,10,4,0,1,4,1,0,0,40,37,0
21,2,117476,1,10,4,0,3,4,1,0,0,40,37,0
28,5,198201,0,9,2,10,0,2,1,0,0,40,37,0
57,2,167483,4,11,0,3,4,4,0,0,0,50,37,0
19,3,150384,0,9,4,3,3,4,1,0,0,40,37,0
34,2,33678,2,13,2,11,0,4,1,4508,0,35,37,0
42,2,180985,4,11,2,2,0,4,1,0,0,52,37,0
36,2,101192,0,9,2,2,0,4,1,0,0,40,37,1
33,2,207561,2,13,4,0,1,2,1,0,0,40,37,0
32,2,105749,9,15,2,9,0,4,1,0,0,40,37,1
41,3,443508,12,16,2,3,0,4,1,99999,0,60,37,1
23,2,249087,2,13,4,12,3,4,0,0,0,40,37,0
31,1,279231,4,11,0,13,1,4,1,0,0,40,37,0
38,2,180477,7,6,4,7,1,4,1,0,0,40,37,0
51,2,144522,0,9,2,2,0,4,1,0,0,40,7,0
36,1,248263,0,9,4,9,1,4,0,0,0,40,37,0
57,2,102442,1,10,0,0,4,4,0,0,0,40,37,0
20,2,262877,0,9,4,2,1,4,0,0,0,55,37,0
66,4,325537,2,13,2,11,0,4,1,0,0,40,37,1
22,2,161638,0,9,4,6,2,4,0,0,0,40,3,0
46,4,24367,7,6,2,4,0,4,1,0,0,99,37,1
38,2,108140,3,14,2,9,0,4,1,7298,0,50,37,1
43,3,504423,3,14,2,3,0,1,1,0,0,60,22,1
37,2,264700,0,9,2,12,5,2,0,0,0,35,37,0
22,2,335067,2,13,4,3,1,4,1,0,0,20,37,0
58,2,153551,0,9,0,11,4,4,0,0,0,23,37,0
43,2,186077,0,9,6,13,4,2,1,0,0,40,37,0
55,1,85001,3,14,3,9,1,4,0,0,0,38,37,0
45,4,216999,0,9,2,3,0,4,1,0,0,40,37,0
48,2,107231,2,13,2,3,0,4,1,0,0,55,37,1
36,4,52870,2,13,2,3,0,4,1,4386,0,50,37,1
73,4,228899,8,4,4,0,1,4,0,0,0,99,37,0
