age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
45,2,167523,0,9,2,13,0,4,1,0,2179,45,38,0
33,2,240979,1,10,4,3,1,4,1,0,0,40,38,0
26,2,248612,2,13,4,3,1,4,1,0,0,70,38,1
39,2,151023,1,10,0,0,4,4,0,114,0,45,38,0
29,2,236436,6,12,4,9,1,4,0,8614,0,40,38,1
52,2,61735,5,7,2,7,0,4,1,0,0,40,38,0
34,2,243165,2,13,2,7,0,4,1,0,0,30,38,1
24,2,388885,0,9,4,6,1,4,1,0,0,48,38,0
77,3,84979,12,16,2,4,0,4,1,20051,0,40,38,1
34,4,87209,3,14,2,4,0,4,1,0,0,60,38,0
53,4,168539,10,5,2,4,0,4,1,0,0,70,38,0
31,2,179013,0,9,5,2,1,2,1,0,0,40,38,0
58,2,196643,0,9,0,11,1,4,0,0,0,15,38,0
50,4,68898,3,14,2,11,0,4,1,7688,0,55,38,1
32,2,156464,0,9,2,2,0,4,1,0,0,40,38,0
57,2,35884,0,9,0,7,1,4,0,0,0,40,38,0
32,2,182714,0,9,4,11,1,4,0,0,0,45,38,0
77,2,344425,10,5,2,8,5,2,0,0,0,10,38,0
37,4,177277,1,10,4,2,1,4,1,0,0,40,38,0
51,2,70767,0,9,2,0,2,4,0,0,0,40,38,0
33,4,520078,6,12,0,11,4,2,1,0,0,60,38,0
53,1,321770,0,9,3,13,2,4,0,0,0,35,38,0
32,2,158416,0,9,0,11,1,4,1,0,0,50,38,0
30,2,312667,1,10,2,2,0,4,1,0,0,40,38,0
19,2,208656,1,10,4,0,3,4,0,594,0,20,38,0
33,2,31481,2,13,3,7,4,4,0,0,0,24,38,0
31,2,259531,4,11,4,0,1,4,0,0,0,40,38,0
28,2,186239,1,10,4,0,4,2,0,0,0,40,38,0
19,2,162954,11,8,4,7,3,4,0,0,0,20,38,0
27,2,249315,0,9,2,11,0,4,1,0,0,60,38,0
21,2,308237,13,3,2,5,0,4,1,0,0,40,25,0
24,2,103064,2,13,4,9,1,4,0,0,0,40,38,0
46,2,185847,0,9,0,13,1,4,1,0,0,54,38,0
31,2,168521,2,13,4,3,1,4,0,0,0,40,38,0
60,2,198170,1,10,2,13,0,4,1,0,0,40,38,1
21,2,353628,7,6,5,11,4,2,0,0,0,38,38,0
31,2,272069,4,11,0,13,1,4,1,0,0,40,38,0
26,2,22328,2,13,2,11,0,4,1,0,0,40,38,1
46,2,309212,0,9,0,8,1,4,0,0,0,25,38,0
25,3,148888,0,9,2,3,0,4,1,0,0,60,38,1
23,1,324637,1,10,4,0,1,4,1,0,0,30,38,0
53,3,55139,3,14,2,3,0,4,1,0,0,40,38,1
29,2,119004,0,9,2,0,5,4,0,0,2179,40,38,0
45,2,252079,1,10,2,9,0,4,1,0,0,50,38,1
70,2,315868,2,13,0,0,1,4,1,0,0,40,38,0
55,3,392325,2,13,2,11,0,4,1,99999,0,60,38,1
40,5,174283,12,16,2,9,0,4,1,0,1887,50,38,1
17,2,126832,7,6,4,7,3,4,1,0,0,30,38,0
18,2,126071,0,9,4,2,3,4,1,0,0,40,38,0
34,2,265706,3,14,4,11,4,4,1,0,0,60,38,1
41,2,282964,1,10,0,0,1,4,0,0,0,40,38,0
28,2,328518,2,13,4,0,1,4,1,0,0,40,38,0
23,5,283499,0,9,4,10,3,4,1,0,0,40,38,0
32,2,286675,1,10,4,3,2,4,1,0,0,40,38,0
56,2,136472,8,4,2,6,0,2,1,0,0,48,38,0
36,2,132879,0,9,0,3,4,4,1,0,0,45,38,0
26,2,314798,0,9,4,0,1,4,1,0,0,50,38,0
62,2,143943,2,13,6,12,4,4,0,0,0,7,38,0
35,2,134367,6,12,0,0,4,4,0,0,0,40,38,0
25,1,366796,2,13,4,9,1,4,0,0,0,40,38,0
28,2,195573,0,9,2,13,0,4,1,0,0,50,38,0
21,2,33616,1,10,4,0,3,4,0,0,0,25,38,0
31,2,164190,7,6,2,13,0,4,1,0,0,40,38,0
23,2,380281,6,12,4,7,3,4,1,0,0,25,3,0
58,3,190763,2,13,2,9,0,4,1,0,0,40,38,1
55,1,209535,3,14,2,9,0,4,1,0,0,40,38,1
54,2,156003,0,9,2,2,0,4,1,0,0,40,38,0
33,2,55699,0,9,2,13,0,4,1,3908,0,40,38,0
28,2,183151,5,7,2,5,0,4,1,7688,0,40,38,1
40,2,198790,5,7,2,6,0,4,1,0,0,30,38,0
33,4,272359,2,13,2,11,0,4,1,7298,0,80,38,1
27,2,236481,9,15,4,9,1,1,1,0,0,10,18,0
55,2,143266,0,9,0,0,4,4,1,0,0,25,38,0
53,2,192386,0,9,5,13,4,4,1,0,0,45,38,0
23,2,99543,11,8,4,13,1,4,1,0,0,46,38,0
66,2,169435,0,9,6,2,1,4,1,0,0,16,38,0
34,4,34572,4,11,2,3,0,4,1,0,0,60,38,1
39,2,119272,7,6,0,13,1,4,1,0,0,40,38,0
21,2,211601,1,10,4,0,3,2,0,0,0,40,38,0
26,2,154785,1,10,3,0,3,3,0,0,0,35,38,0
21,2,213041,0,9,4,0,3,4,0,0,0,40,4,0
59,2,229939,0,9,2,11,0,4,1,0,0,40,38,0
61,2,175331,7,6,2,13,0,4,1,0,0,40,38,0
30,2,226443,2,13,2,11,0,4,1,0,0,50,38,1
22,2,46561,4,11,2,6,0,4,1,0,0,40,38,0
47,2,161311,0,9,0,6,4,4,0,0,0,30,38,0
50,2,98215,0,9,0,7,1,4,1,0,0,40,38,0
67,2,118363,2,13,0,3,1,4,0,0,2206,5,38,0
59,1,181242,7,6,2,2,0,4,1,0,0,40,38,0
35,2,356238,6,12,4,7,1,4,0,0,0,80,38,1
56,4,39380,1,10,3,4,1,4,0,27828,0,20,38,1
34,2,269723,0,9,0,3,4,4,0,2977,0,50,38,0
63,2,34098,7,6,6,4,4,4,0,0,0,56,38,0
48,2,50880,1,10,2,2,0,4,1,0,0,40,10,0
41,0,356934,1,10,2,9,0,4,1,0,0,44,38,1
26,2,276309,1,10,4,5,3,2,0,0,0,20,38,0
47,2,175925,7,6,2,11,0,4,1,0,2179,52,38,0
29,4,164607,4,11,2,4,0,4,1,0,0,50,38,0
30,2,224462,0,9,4,5,3,4,1,0,0,40,38,0
19,2,92863,0,9,4,11,3,4,1,0,0,20,38,0
27,2,179565,2,13,4,0,1,4,0,0,0,37,38,0
59,4,31137,0,9,2,4,0,4,1,0,0,70,38,0
19,2,199495,0,9,4,2,3,4,1,0,0,40,38,0
45,2,175262,10,5,2,5,0,1,1,0,0,40,18,0
37,2,220585,0,9,4,0,1,4,1,0,0,40,38,0
44,1,231793,12,16,3,9,4,4,0,0,0,38,38,0
34,0,191342,2,13,2,0,0,1,1,0,0,38,38,0
30,2,186420,2,13,4,12,1,4,0,0,0,35,38,0
30,2,328242,2,13,2,3,0,1,1,0,0,40,16,1
56,2,279340,5,7,5,7,1,2,0,0,0,40,38,0
19,2,174478,0,9,4,7,3,4,0,0,0,40,38,0
37,2,151771,8,4,2,2,0,4,1,0,0,40,38,0
45,2,145636,3,14,2,3,0,4,1,0,1977,43,38,1
21,2,120326,1,10,4,0,3,4,0,0,0,40,38,0
34,4,246439,0,9,2,4,0,4,1,0,0,45,38,0
27,2,144133,2,13,2,3,2,4,1,0,0,50,38,0
44,1,145522,3,14,4,9,1,4,0,0,0,40,38,0
33,2,312055,2,13,4,3,1,4,1,0,0,40,38,0
32,2,235847,1,10,4,3,2,4,0,0,0,50,38,0
37,2,187748,1,10,2,2,0,4,1,0,0,40,38,0
26,2,396482,2,13,4,11,1,4,0,0,0,48,38,0
49,2,261688,0,9,2,2,0,4,1,5013,0,60,38,0
20,2,39477,1,10,4,9,1,4,0,0,0,30,38,0
37,2,143058,1,10,2,2,0,4,1,0,0,40,38,0
22,2,216867,13,3,2,2,0,4,1,0,0,48,25,0
44,2,230592,2,13,4,12,1,4,1,0,0,35,38,0
30,1,40338,0,9,2,2,0,4,1,0,0,40,38,0
55,1,115457,0,9,2,7,0,4,1,0,0,40,38,0
36,2,374983,5,7,2,6,0,4,1,0,0,40,38,0
29,2,285419,11,8,4,12,1,4,1,0,0,40,38,0
45,5,187581,4,11,2,10,0,4,1,0,0,40,38,0
38,3,299036,2,13,2,11,0,4,1,0,0,55,38,1
42,2,68729,1,10,4,2,1,1,1,0,0,40,38,0
27,2,333990,4,11,4,3,3,4,0,0,0,40,38,0
20,2,117767,1,10,4,0,3,4,1,0,0,25,38,0
43,2,184378,2,13,2,9,0,4,1,0,0,35,38,0
21,2,232591,0,9,4,0,3,4,1,0,0,40,38,0
33,2,143851,2,13,4,9,1,4,0,0,0,40,38,0
36,4,89622,0,9,2,2,0,4,1,0,0,80,38,1
34,2,202498,11,8,2,7,0,4,1,0,0,40,5,0
54,2,343242,1,10,2,3,0,4,1,0,0,44,38,1
30,2,460408,0,9,2,2,0,4,1,0,0,40,38,1
63,2,205246,0,9,2,6,0,2,1,0,0,40,38,0
36,2,230329,2,13,2,3,0,4,1,0,0,50,38,1
25,2,197871,2,13,4,3,1,4,1,0,0,50,38,0
55,2,194290,0,9,0,2,1,4,1,0,0,40,38,0
44,2,191814,1,10,2,9,0,4,1,0,0,45,38,1
41,2,95168,0,9,4,6,4,2,0,0,0,40,38,0
47,2,386136,6,12,2,9,0,4,1,0,0,40,38,1
41,2,152529,2,13,4,9,1,4,1,0,0,40,38,1
35,2,214891,0,9,2,13,0,3,1,0,0,40,5,0
18,2,133654,0,9,4,0,3,4,0,0,0,40,38,0
23,2,147548,0,9,0,7,4,4,0,0,0,30,38,0
57,2,73051,2,13,2,3,0,4,1,0,0,40,38,0
56,4,60166,14,2,4,3,1,0,1,0,0,65,38,0
25,3,454934,1,10,4,11,3,4,0,0,0,35,38,0
35,4,185621,2,13,4,9,3,4,0,0,0,40,38,0
61,2,101500,4,11,2,0,0,4,1,0,0,40,38,0
36,5,36397,2,13,0,9,1,4,0,0,0,55,38,0
18,2,276540,11,8,4,11,3,2,0,0,0,15,38,0
21,2,293968,1,10,3,11,3,2,0,0,0,20,38,0
32,1,186993,0,9,2,13,0,4,1,0,0,40,38,0
52,2,232132,11,8,2,6,0,4,1,0,0,45,38,1
48,2,176917,0,9,2,2,0,4,1,0,0,55,38,0
40,2,105936,2,13,0,9,1,4,0,0,0,40,38,0
35,2,105821,0,9,2,3,0,4,1,5178,0,40,38,1
42,2,178074,0,9,0,0,1,4,0,0,0,40,38,0
34,2,191930,1,10,2,6,0,2,1,0,0,40,38,0
27,2,130807,6,12,2,12,0,4,1,0,0,40,38,0
47,4,94100,2,13,4,4,1,4,1,0,0,65,38,0
65,4,144822,10,5,2,2,0,4,1,0,0,45,38,0
61,3,102191,3,14,6,3,4,4,0,0,0,99,38,0
18,2,90934,1,10,4,11,3,4,1,0,0,28,38,0
48,2,173243,12,16,2,9,0,4,1,0,0,45,38,1
26,2,258768,1,10,4,13,1,2,1,2174,0,75,38,0
30,2,189759,2,13,4,11,1,4,1,0,0,40,38,0
68,4,69249,0,9,2,4,0,4,1,0,0,50,38,1
23,2,133061,0,9,2,11,0,4,1,0,0,80,38,0
65,4,175202,0,9,2,3,0,4,1,0,0,24,38,0
32,2,27051,2,13,2,0,0,4,1,0,0,44,38,0
44,2,60414,3,14,2,3,0,4,1,0,0,40,38,1
48,1,317360,3,14,2,9,5,4,0,0,0,40,38,1
24,2,258298,4,11,4,12,1,4,1,0,0,45,38,0
58,2,174040,1,10,4,4,1,4,1,0,0,40,38,0
32,1,177566,1,10,3,9,1,4,1,0,0,50,10,0
54,2,162238,3,14,0,3,1,4,1,0,0,50,38,1
35,2,87556,3,14,4,9,1,4,1,0,0,45,38,1
35,2,144322,6,12,0,3,1,4,0,0,0,50,38,0
24,2,190015,0,9,4,11,3,4,1,0,0,40,38,0
50,2,183173,0,9,2,9,0,4,1,99999,0,40,38,1
38,4,151322,0,9,5,2,1,4,1,0,0,40,38,0
57,1,47392,0,9,2,3,0,4,1,0,0,40,38,1
38,2,107125,1,10,4,11,1,4,1,0,0,60,38,0
49,2,265295,0,9,4,2,1,4,1,0,0,40,38,0
25,2,189219,2,13,4,12,3,4,0,0,0,16,38,0
56,2,147989,1,10,3,13,1,4,1,0,0,40,38,0
32,2,185732,5,7,0,7,4,4,0,0,0,40,38,0
22,2,153516,2,13,4,9,1,4,1,0,0,40,38,0
33,2,216145,0,9,2,2,0,4,1,0,0,40,38,0
42,2,202872,1,10,0,0,4,4,0,0,0,12,38,0
62,4,39630,0,9,2,13,0,4,1,0,0,48,38,0
26,1,206721,2,13,4,10,3,4,1,0,0,40,38,0
46,2,358585,1,10,0,2,4,4,1,0,0,40,38,1
33,2,377283,2,13,5,11,1,4,0,0,0,50,38,1
65,6,172949,0,9,2,13,0,4,1,2414,0,20,38,0
46,2,110171,1,10,2,2,0,4,1,7688,0,40,38,1
43,1,223861,4,11,0,3,1,4,0,0,0,40,38,0
43,2,163455,0,9,2,2,0,4,1,0,0,40,38,1
35,2,183892,7,6,2,2,0,4,1,0,0,40,38,0
48,2,47022,0,9,6,5,2,4,0,0,0,48,38,0
55,0,145401,2,13,2,3,0,4,1,0,0,40,38,1
45,2,387074,4,11,2,2,0,4,1,0,0,40,38,0
56,2,105363,2,13,2,3,0,4,1,4508,0,40,38,0
59,0,195467,3,14,4,3,1,4,1,0,0,40,38,0
56,1,170217,0,9,2,2,0,4,1,0,0,40,38,0
21,2,156807,0,9,4,7,3,2,1,0,0,10,38,0
26,2,255193,5,7,2,3,0,4,1,3411,0,40,38,0
38,2,273640,0,9,4,7,4,4,0,0,0,40,38,0
27,2,191177,1,10,4,0,3,4,0,0,0,40,38,0
48,3,184787,8,4,2,2,0,4,1,0,0,50,38,1
37,5,239409,3,14,2,9,0,4,1,0,0,60,38,1
63,4,404547,0,9,2,2,0,4,1,0,0,30,38,0
27,5,23740,0,9,4,13,1,0,1,0,0,38,38,1
20,2,382153,1,10,4,11,3,4,1,0,0,25,38,0
26,2,164488,3,14,2,9,0,4,1,0,1887,40,38,1
51,4,168539,6,12,2,3,0,4,1,0,0,40,38,0
28,2,189530,6,12,2,9,0,4,1,0,0,40,38,1
39,2,89419,4,11,0,7,1,0,0,0,0,40,3,0
35,2,224512,3,14,2,11,0,4,1,0,0,55,38,1
65,2,85787,8,4,2,2,0,4,1,0,0,40,38,0
54,1,279881,4,11,2,13,0,2,1,0,0,40,38,0
39,2,194287,8,4,4,7,3,4,1,0,1602,35,38,0
24,2,141040,1,10,4,0,3,2,0,0,0,40,38,0
36,2,222294,2,13,4,3,1,1,0,0,0,40,38,0
52,2,38795,0,9,0,2,1,4,1,0,0,40,38,1
64,2,182979,0,9,2,6,0,4,1,0,0,40,38,0
43,2,223277,1,10,0,2,1,4,1,0,0,40,38,0
44,2,67065,4,11,4,8,1,4,1,594,0,25,38,0
47,0,160647,0,9,5,0,4,4,0,0,0,40,38,0
32,2,45796,11,8,2,5,0,4,1,0,0,40,38,0
20,2,110597,1,10,4,11,3,4,0,0,0,30,38,0
33,2,166961,1,10,4,0,1,4,0,0,0,38,38,0
52,2,318975,0,9,0,0,4,4,0,0,0,40,4,0
49,2,305657,8,4,2,6,0,4,1,0,0,40,38,0
31,2,120857,0,9,2,11,5,4,0,0,0,18,38,0
62,4,158712,0,9,4,7,4,4,0,0,0,6,38,0
44,2,304530,1,10,0,2,1,4,1,0,0,55,38,0
28,1,327533,0,9,2,10,0,4,1,3908,0,40,38,0
68,1,233954,3,14,6,9,4,2,0,0,0,40,38,1
40,0,26880,1,10,4,0,4,4,0,0,0,40,38,0
46,2,70754,8,4,4,5,1,4,1,0,0,50,38,0
22,2,184665,0,9,4,6,3,4,0,0,0,40,38,0
37,4,245372,2,13,0,12,1,4,1,0,0,15,38,0
62,2,252668,3,14,4,9,1,4,1,0,0,70,38,0
37,2,86551,2,13,2,3,0,4,1,0,0,50,38,1
35,2,241998,0,9,4,11,1,4,1,4787,0,40,38,1
44,2,106900,0,9,2,11,0,4,1,0,0,68,38,0
41,2,204235,4,11,2,11,0,4,1,0,0,40,38,1
36,1,127772,2,13,0,9,4,4,1,0,0,40,38,0
26,2,117217,2,13,0,7,1,4,0,0,0,45,38,0
48,0,215389,0,9,2,13,0,2,1,0,0,40,38,1
21,2,198050,0,9,4,7,1,4,0,0,0,28,38,0
39,2,173476,9,15,2,2,0,4,1,7688,0,40,38,1
38,2,217349,4,11,0,9,1,4,0,14344,0,40,38,1
44,2,377018,4,11,2,2,0,4,1,0,0,40,38,1
56,2,99894,7,6,2,11,5,1,0,0,0,30,23,1
25,2,170786,10,5,4,13,2,4,1,0,0,40,38,0
32,1,250585,2,13,4,9,1,4,0,0,0,50,38,0
47,2,198769,1,10,4,0,1,4,0,0,0,40,38,1
26,2,306513,1,10,4,5,3,4,1,0,0,40,38,0
31,2,178623,2,13,4,9,1,2,0,14084,0,60,38,1
23,2,109307,4,11,4,3,3,4,1,0,0,40,38,0
41,0,106982,1,10,0,9,4,4,0,0,0,40,38,1
55,4,396878,1,10,2,3,0,2,1,0,0,25,38,0
23,2,344278,1,10,0,3,4,4,0,0,0,25,38,0
45,2,203653,0,9,2,0,0,2,1,7298,0,40,38,1
42,1,227890,2,13,2,3,0,4,1,0,1485,40,38,0
29,2,107812,1,10,4,9,1,4,1,0,0,15,38,0
48,2,185143,3,14,2,3,0,4,1,0,0,40,38,0
36,2,143068,1,10,0,2,4,4,1,0,0,40,38,0
52,3,114758,2,13,2,11,0,4,1,15024,0,50,38,1
46,2,266337,4,11,0,2,4,4,1,0,0,40,38,0
34,2,321787,1,10,4,0,3,4,1,0,0,40,38,0
27,5,21306,6,12,4,0,1,4,0,0,0,40,10,0
18,2,271935,0,9,4,6,3,4,0,0,0,40,38,0
18,2,148952,1,10,4,7,3,4,0,0,0,24,38,0
42,2,196626,8,4,2,2,0,4,1,0,0,40,38,0
36,2,199439,3,14,2,3,0,4,1,0,0,45,38,1
52,3,81436,9,15,2,11,0,4,1,0,0,40,38,1
44,3,352971,2,13,2,3,0,4,1,0,0,45,38,1
53,2,375134,1,10,2,11,0,4,1,0,0,60,38,1
36,2,206521,2,13,2,11,0,4,1,0,0,60,38,1
27,2,330466,2,13,4,12,2,1,1,0,0,40,38,0
52,2,208302,0,9,2,6,0,4,1,0,0,60,38,0
60,4,135285,3,14,2,9,0,4,1,0,0,40,38,0
41,2,171615,6,12,2,12,0,4,1,0,0,45,38,1
64,4,149698,9,15,2,9,0,4,1,0,0,40,38,1
25,2,71351,14,2,4,7,2,4,1,0,0,25,7,0
63,2,84737,8,4,2,7,0,1,1,0,0,40,34,0
54,1,375134,4,11,0,2,1,4,1,0,0,40,38,0
21,2,207103,0,9,4,5,3,4,1,0,0,40,38,0
27,2,199314,2,13,4,0,1,4,1,0,0,40,30,0
63,4,289741,3,14,2,4,0,4,1,41310,0,50,38,0
37,2,240837,0,9,0,7,1,4,0,0,0,30,38,0
22,2,283499,0,9,4,13,1,4,1,0,0,35,38,0
54,2,97778,8,4,2,2,0,4,1,0,0,40,38,0
54,2,21698,7,6,0,7,4,4,0,0,0,40,38,0
60,1,232618,0,9,2,7,0,4,1,0,0,40,38,0
19,2,175820,5,7,4,5,3,4,1,0,0,25,38,0
25,1,63996,0,9,0,0,1,4,0,0,0,40,38,0
51,1,182985,0,9,2,0,5,4,0,0,0,40,38,0
47,0,380127,0,9,4,3,1,4,0,0,0,40,38,0
44,4,111483,7,6,4,2,3,4,1,0,0,50,38,0
57,2,96346,0,9,6,9,1,4,0,0,0,57,38,0
22,2,317528,1,10,4,11,3,4,1,0,0,34,38,0
36,5,223020,1,10,0,7,4,2,0,0,0,20,38,0
39,2,115076,1,10,2,6,0,4,1,0,0,40,38,0
49,2,133969,12,16,2,9,0,3,1,0,0,50,38,1
41,2,173858,0,9,2,7,0,1,1,0,0,40,2,0
35,2,193241,1,10,2,0,0,4,1,0,0,38,38,0
40,3,50644,6,12,0,11,4,4,0,1506,0,40,38,0
30,2,178841,2,13,4,3,1,4,0,0,0,40,38,0
25,2,177017,0,9,4,11,1,4,1,0,1504,37,38,0
25,2,253267,1,10,2,0,0,2,1,0,1902,36,38,1
37,2,202027,3,14,2,0,0,4,1,7688,0,50,38,1
53,4,321865,9,15,0,9,1,4,1,0,0,60,38,1
34,4,321709,6,12,4,9,1,4,0,0,0,25,38,0
18,2,210574,0,9,4,11,3,4,0,0,0,20,38,0
45,2,474617,0,9,0,11,4,2,1,5455,0,40,38,0
19,2,264390,1,10,4,0,3,4,0,0,2001,40,38,0
33,3,144949,2,13,2,11,0,4,1,0,0,65,38,0
45,5,90803,1,10,2,0,0,4,1,0,0,40,38,0
43,5,126701,2,13,2,3,0,4,1,0,0,35,38,1
40,2,178417,0,9,2,2,0,4,1,0,0,35,38,0
41,4,197176,2,13,2,4,0,4,1,0,0,75,38,1
25,2,182227,0,9,2,2,0,4,1,0,1579,40,38,0
22,2,117606,2,13,4,0,3,4,0,0,0,32,38,0
52,2,349502,1,10,4,0,4,4,1,0,0,45,38,0
45,0,81487,1,10,2,0,0,4,1,0,0,40,32,1
32,5,169583,12,16,4,9,1,4,0,0,0,70,38,0
26,2,485117,2,13,4,13,3,4,1,0,0,20,38,0
24,2,35603,1,10,0,7,1,2,1,0,0,40,38,0
37,2,175390,0,9,0,6,4,2,0,0,0,40,38,0
49,2,184986,0,9,0,7,1,4,0,0,0,40,38,0
43,1,174395,3,14,2,9,0,4,1,0,0,50,38,0
35,2,187711,0,9,4,6,1,4,1,0,0,40,38,0
37,2,189878,9,15,2,9,0,4,1,0,0,50,38,1
17,2,224073,5,7,4,11,3,4,1,0,0,20,38,0
48,2,159726,0,9,2,13,0,4,1,0,0,55,38,1
26,2,456618,1,10,4,0,3,4,1,2597,0,40,38,0
35,2,202397,2,13,2,2,0,1,1,0,0,40,29,1
21,2,206681,1,10,4,11,3,4,0,0,0,15,38,0
54,2,222020,7,6,0,7,1,4,1,0,0,70,38,0
40,2,137304,2,13,0,0,1,2,0,0,0,40,38,0
51,2,141645,1,10,5,3,1,2,0,0,0,40,38,0
60,4,218085,0,9,2,7,5,2,0,0,0,50,38,0
22,2,52596,1,10,4,11,3,4,1,0,0,8,38,0
20,2,197997,0,9,4,4,3,4,1,0,0,40,38,0
21,2,191444,5,7,4,4,4,4,1,0,0,40,38,0
21,2,40767,1,10,4,5,1,4,1,0,0,40,38,0
43,2,172577,1,10,0,0,1,4,0,0,0,44,38,0
36,2,241998,2,13,2,2,0,4,1,0,0,50,38,1
65,5,215908,0,9,2,0,0,4,1,0,2174,40,38,1
48,2,212120,0,9,2,6,0,4,1,0,0,40,38,1
37,2,109133,3,14,5,3,1,4,1,27828,0,60,19,1
20,2,224424,11,8,4,6,3,4,1,0,0,40,38,0
41,5,214985,0,9,0,3,1,4,0,0,0,40,38,0
55,4,147098,10,5,2,2,0,4,1,0,0,50,38,0
39,1,149833,2,13,0,9,4,4,0,0,0,40,38,0
41,0,253770,1,10,2,13,5,4,0,7298,0,40,38,1
80,2,252466,4,11,2,2,0,4,1,0,0,24,38,0
59,5,132717,7,6,2,4,0,4,1,0,0,40,38,0
52,2,138944,5,7,2,2,0,4,1,0,0,40,38,1
39,2,280570,2,13,2,3,0,4,1,3103,0,50,38,1
56,4,144380,1,10,3,9,1,2,1,0,0,50,38,0
69,1,660461,0,9,6,0,1,2,0,0,0,20,38,0
49,2,177211,2,13,2,3,0,4,1,0,0,50,38,1
33,2,197424,0,9,2,3,0,4,1,5013,0,40,38,0
28,3,31717,0,9,2,3,0,4,1,0,0,45,38,1
49,2,296849,1,10,2,3,0,4,1,0,0,40,38,1
51,1,193720,0,9,3,5,4,4,1,0,0,40,38,0
42,2,106698,1,10,0,7,4,4,0,0,0,32,38,0
66,2,214469,0,9,6,0,1,4,0,0,0,13,38,0
44,2,185798,4,11,5,2,2,4,1,0,0,48,38,1
26,2,333108,0,9,0,11,1,4,1,0,0,40,38,0
43,2,35210,1,10,0,0,4,4,0,0,0,40,38,0
28,2,140845,7,6,4,6,1,4,0,0,155,40,38,0
17,2,170455,5,7,4,11,3,4,0,0,0,8,38,0
52,2,298215,2,13,2,2,0,4,1,0,0,50,38,1
24,2,404416,1,10,4,5,1,4,1,0,0,40,38,0
65,2,143175,1,10,6,11,2,4,0,0,0,45,38,0
36,4,409189,1,10,2,2,0,4,1,0,0,40,38,1
19,2,285750,0,9,4,5,2,4,1,0,0,30,38,0
43,2,235556,1,10,3,11,1,4,1,0,0,45,25,0
39,1,170382,3,14,2,9,5,4,0,0,0,50,8,1
48,2,195437,5,7,2,13,0,4,1,0,0,40,38,1
50,1,191130,4,11,2,10,0,4,1,0,0,40,38,1
21,2,231160,1,10,4,7,3,4,1,0,0,25,38,0
36,2,47310,0,9,4,7,1,2,0,0,0,40,38,0
33,2,214635,0,9,2,7,0,2,1,0,0,36,13,0
50,0,65160,2,13,2,3,0,4,1,0,0,40,38,0
49,5,423222,3,14,2,11,0,4,1,99999,0,80,38,1
70,3,272896,12,16,2,3,0,4,1,0,0,40,38,1
39,2,232854,0,9,0,13,1,4,1,0,0,40,38,0
44,2,442035,1,10,0,9,1,4,0,0,0,40,38,0
32,2,127875,2,13,2,12,5,4,0,0,0,40,38,1
40,2,283724,10,5,4,2,2,2,1,0,0,49,38,0
46,2,403911,0,9,2,2,0,2,1,0,1902,40,38,1
40,2,177027,2,13,2,7,5,1,0,7688,0,52,23,1
47,2,249935,5,7,0,2,3,4,1,0,0,8,38,0
19,2,533147,0,9,4,0,1,4,1,0,0,30,38,0
22,2,137862,1,10,4,0,2,4,0,0,0,16,38,0
20,2,249543,1,10,4,10,3,4,0,0,0,16,38,0
46,1,230979,2,13,0,9,1,4,0,4787,0,25,38,1
41,2,137126,2,13,2,9,0,4,1,0,1977,45,38,1
17,2,147339,7,6,4,9,3,3,0,0,0,15,38,0
41,2,256647,0,9,2,6,0,2,1,0,0,40,38,0
28,2,111696,0,9,5,2,1,4,1,0,1974,40,38,0
24,2,285457,0,9,4,7,1,4,1,0,0,40,38,0
33,2,303867,1,10,2,3,0,4,1,0,0,50,38,0
44,0,113597,1,10,2,3,0,4,1,0,0,55,38,1
26,4,151626,0,9,4,9,3,2,0,0,0,40,38,0
47,4,26145,4,11,2,11,0,4,1,0,0,40,38,1
24,2,176189,0,9,2,6,0,4,1,0,0,40,38,0
58,0,497253,2,13,2,3,0,2,1,0,0,40,38,1
41,2,41090,0,9,2,2,0,4,1,0,2002,60,38,0
38,4,282461,8,4,2,11,0,4,1,0,0,35,38,1
21,2,225541,1,10,4,0,1,4,0,0,0,40,38,0
33,2,203488,1,10,4,3,3,4,1,0,0,45,38,0
40,2,99373,7,6,0,6,4,4,0,0,0,40,38,0
47,1,109705,0,9,0,3,1,4,0,0,0,40,38,0
41,2,144947,2,13,0,3,4,2,0,0,0,40,38,0
38,2,617898,2,13,2,4,0,4,1,0,0,50,38,0
50,2,38310,8,4,0,7,2,4,0,0,0,40,38,0
45,2,248993,0,9,3,4,2,2,1,0,0,40,38,0
33,2,69311,0,9,4,5,1,4,1,0,0,40,38,0
34,0,143766,6,12,4,0,1,4,1,0,0,40,38,0
65,2,213477,3,14,0,11,1,4,1,0,0,28,38,0
24,2,275691,5,7,4,13,3,4,1,0,0,39,38,0
26,2,59367,2,13,4,6,2,4,1,0,0,40,38,0
55,2,35551,0,9,0,2,1,4,1,0,0,40,38,0
66,2,236784,2,13,0,9,4,4,0,0,0,8,4,0
43,1,193755,2,13,2,9,0,4,1,0,0,40,38,0
37,2,315291,2,13,4,0,2,2,0,0,0,40,38,0
22,2,290504,0,9,2,2,0,4,1,0,0,40,38,0
21,2,256240,5,7,2,6,0,4,1,0,0,40,38,0
27,2,178709,3,14,4,6,1,4,0,0,0,40,38,0
